question,question_sent_count,question_tok_count,label,question_modality_strong,question_modality_weak,question_uncertainty,question_positive,question_negative,VOLA_PRIOR,VIX,SIZE,INDUSTRY,BTM,SUE,date,ticker
First question as it relates to the RPM outlook with the EPA rules drafted and out there with decisions on demand response Have you guys gotten more or less enthusiastic about the outlook for this auction From what you thought you were seeing at the {DATE} comp,3,47,1,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,1.322167687,18.1,8617.3776,12,0.6960180859999999,0.57723,2007-Jul-26,RCL
Is that due to people or actual rig equipment,1,9,1,0.0,0.0,0.0,0.0,0.0,1.322167687,18.1,8617.3776,12,0.6960180859999999,0.57723,2007-Jul-26,RCL
You have a definite sense that you are taking some share from the other existing participants,1,16,1,0.0,0.0,0.0,0.0,0.0,1.941034022,18.1,5290.83789,12,0.777830592,0.7128399999999999,2007-Jul-26,PHM
And with that just be the revenue impact Or would that include also any related expenses like comp on the higher revenue,2,22,1,0.0,0.0,0.0,0.0,0.0,1.627679197,18.1,5054.882000000001,6,0.399469237,2.13343,2007-Jul-26,WDC
Okay Can you remind us how much new capital you will file for recovery of or you 'll be adding to the rate base in {DATE},2,26,1,0.0,0.0,0.0,0.0,0.0,1.627679197,18.1,5054.882000000001,6,0.399469237,2.13343,2007-Jul-26,WDC
Okay And on the Gibbs Bruns the final hearing is in {DATE} I guess the deliberations could extend for {DATE} after that Do you have any idea I guess you said {DATE} You hope to get the final resolution in {DATE},5,41,1,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,1.286072307,18.1,522711.1233,4,0.306813049,2.04592,2007-Jul-26,XOM
Makes a lot of sense And for my follow up you guys have mentioned customer pulls in a number of areas You specifically talked about Mike even some of the areas where you traditionally have n't had the strength I 've heard you guys comment over {DATE} that some of the greatest pull from customers is in the process diagnostics area Is that still number {CARDINAL} on the list of where you 're seeing the customer pulls,5,77,1,0.0,0.0,0.0,0.025974025974025976,0.0,1.777563719,18.1,5490.57288,12,0.860126828,3.85531,2007-Jul-26,DHI
Thank you good {TIME} Lynn or Steve just wanted to clarify a couple of quick things {CARDINAL} is you 've kept a pretty wide range for your {DATE} guidance All of that will come up in {DATE} Is it fair to say that that wide range is primarily driven by the Ohio capacity ruling That would be the string factor Is that the way to think about,7,67,1,0.0,0.0,0.0,0.014925373134328358,0.0,1.777563719,18.1,5490.57288,12,0.860126828,3.85531,2007-Jul-26,DHI
I 'm calling in for Smitty I was hoping you guys could just help us quantify the Hurricane Sandy impact I think {DATE} you mentioned maybe a negative {CARDINAL} bp impact to payroll revenue So would you say that the benefit {DATE} has been approximately the opposite a {CARDINAL} bp benefit positive,4,52,1,0.0,0.038461538461538464,0.057692307692307696,0.057692307692307696,0.019230769230769232,1.777563719,18.1,5490.57288,12,0.860126828,3.85531,2007-Jul-26,DHI
So we should have an idea of what the how that shakes out maybe by the time you report {DATE},1,20,1,0.0,0.05,0.05,0.0,0.0,1.324426629,18.1,59179.51656,7,0.776948319,0.20463,2007-Jul-26,CMCSA
Jim to follow up on your comments that nothing new on the recovery from MHI or NEO I see on slide {CARDINAL} it seems to indicate that NEO might have a communication about recovery in {DATE} but maybe not Is that sometime around {DATE} or,2,45,1,0.0,0.044444444444444446,0.08888888888888889,0.0,0.0,1.505651913,24.17,6119.68453,1,0.8759118340000001,1.1775799999999998,2007-Jul-30,TSN
And I assume you have some visibility on this so can you give us an idea of how much the portfolio turns over in,1,24,1,0.0,0.0,0.041666666666666664,0.0,0.0,1.505651913,24.17,6119.68453,1,0.8759118340000001,1.1775799999999998,2007-Jul-30,TSN
So have you got a group of assets Sandeep that you are thinking in terms of disposing of maybe {DATE},1,20,1,0.0,0.05,0.05,0.0,0.0,1.207084024,24.17,121941.288,7,0.597697312,0.36429,2007-Jul-30,VZ
Toby just as an observation first I was thinking with this {PERCENT} margin now that Dave 's not here to respond to it are n't you thinking about maybe if you know where I 'm going setting that as his incentive target goals for the balance of {DATE},2,48,1,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,1.445746675,20.87,37918.80837,4,0.7333470040000001,0.9508,2007-Jul-31,VLO
Thank you for taking my question Actually just {CARDINAL} or {CARDINAL} very quick ones Just to follow up on computing when we look at Intel they guided up their {DATE} by {PERCENT} and with expectations of recovering PC and data center Are you not seeing that or it is not apples to apples versus what they would see,4,58,1,0.0,0.0,0.0,0.0,0.017241379310344827,1.923678527,23.52,11709.95094,6,0.097623628,2.24781,2007-Aug-01,CTSH
Just {CARDINAL} other question on the Gas Storage Pipelines upside So you guys typically give kind of like a {DATE} look on these businesses and I know you mentioned you expect this to continue into {DATE} All else equals is this something that you see as kind of benefiting the {CARDINAL} look,3,52,1,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,1.923678527,23.52,11709.95094,6,0.097623628,2.24781,2007-Aug-01,CTSH
But is it fair to say I mean if the FDA agrees with the courts then that is sort of a net positive for you guys versus your prior thinking,1,30,1,0.0,0.0,0.0,0.03333333333333333,0.0,2.216283863,23.52,6916.4449,4,0.304831894,0.4311,2007-Aug-01,SWN
Just one final Is IPPS going to be a non event,2,11,1,0.0,0.0,0.0,0.0,0.0,2.216283863,23.52,6916.4449,4,0.304831894,0.4311,2007-Aug-01,SWN
Okay great I guess firm would mean not down so flat to potentially increasing,2,14,1,0.0,0.0,0.0,0.07142857142857142,0.0,1.143015633,23.52,72546.31457999999,12,0.870224168,0.8981100000000001,2007-Aug-01,TWX
Are you seeing any impact Bill as Wells Fargo I guess has now changed the name on the building and sort of beginning to make its presence better known there and I think JPM is being pretty aggressive in the market although they may be more aggressive on the loan side Are you seeing any kind of shift as the competitive situation changes there,3,64,1,0.0,0.015625,0.015625,0.015625,0.0,1.143015633,23.52,72546.31457999999,12,0.870224168,0.8981100000000001,2007-Aug-01,TWX
And then last real quickly more for Scott is there any obvious or are there obvious things you 're looking at to even further lower your debt cost given this incredible environment Or do you feel you 've pretty much done all you can do,2,45,1,0.0,0.0,0.0,0.022222222222222223,0.0,1.208609665,23.67,5065.485,7,0.779943315,1.7795299999999998,2007-Aug-02,CTL
Are you going to stick with your policy of not really commenting on {DATE} for any improvement now that we are mid May,1,23,1,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,1.208609665,23.67,5065.485,7,0.779943315,1.7795299999999998,2007-Aug-02,CTL
So it sounds like you would probably rather see some of that capacity disappear than take it over yourself even if the lease stores were favorable just given format changes,1,30,1,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.439098234,21.22,15964.5024,4,0.949008928,1.61596,2007-Aug-03,CHK
Morning Thanks for taking my call I hopped on a little bit late if you already answered these I apologize Just I guess real quick Explorer of the Seas sounds like there were some issues needed to come back to port Does n't seem like a real big deal Do you think that will end up being at all material to your {DATE},6,63,1,0.0,0.0,0.0,0.0,0.015873015873015872,1.691268788,22.94,5403.14388,4,0.862046152,0.259,2007-Aug-07,PXD
Sure okay Thank you very much for that And my second question maybe a bit bigger picture on {PERCENT} EPS range how do you see over {DATE} well particularly maybe on {DATE} where do you see things shaping up a little bit closer to the higher or lower end,4,49,1,0.0,0.04081632653061224,0.04081632653061224,0.0,0.02040816326530612,1.691268788,22.94,5403.14388,4,0.862046152,0.259,2007-Aug-07,PXD
I guess also I wanted to include ITO It seems like as we look at the BPO market increasingly technology is a critical element of BPO So would your investments include trying to stimulate more growth in ITO which has had a couple quarters of flat growth,3,47,1,0.0,0.0,0.02127659574468085,0.0,0.02127659574468085,1.691268788,22.94,5403.14388,4,0.862046152,0.259,2007-Aug-07,PXD
Right There is no requirement as to the level of purchase power that you will prefer,2,16,1,0.0,0.0,0.0,0.0,0.0,1.691268788,22.94,5403.14388,4,0.862046152,0.259,2007-Aug-07,PXD
And just a follow up on Time Warner Cable Just to be clear you 're not against the concept of buying it in if that is what you end up determining is the best course of action,2,37,1,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,1.634786639,22.94,4571.6579999999985,12,0.246806647,6.9595600000000015,2007-Aug-07,IPG
{CARDINAL} Okay But no further just to reiterate no further buyback Even though you have {CARDINAL} left you 're not assuming any further buybacks in your guidance,4,27,1,0.0,0.0,0.037037037037037035,0.0,0.0,0.947323035,22.94,3290.1579,5,0.35804609,0.20702,2007-Aug-07,CHD
Secondly on the TCE ratio at {PERCENT} obviously that is still quite high Is there a level at which you would feel that you would need to raise common equity again,2,31,1,0.0,0.0,0.0,0.0,0.0,0.947323035,22.94,3290.1579,5,0.35804609,0.20702,2007-Aug-07,CHD
Were there some start up costs in {DATE} {CARDINAL} as well,1,11,1,0.0,0.0,0.0,0.0,0.0,0.947323035,22.94,3290.1579,5,0.35804609,0.20702,2007-Aug-07,CHD
Okay Great And then {CARDINAL} last question I 'm curious as you talked to your customers when do you get a sense that they will have their budgets quote unquote finalized or at least at a level where they have some conviction in the budgets,3,45,1,0.0,0.0,0.0,0.022222222222222223,0.044444444444444446,0.947323035,22.94,3290.1579,5,0.35804609,0.20702,2007-Aug-07,CHD
Yes that 's helpful Lastly just real quick here I wanted to ask since you 're in the number {CARDINAL} studio maybe who better to ask about the your opinion on the upcoming box office future exchanges coming up to you What is your view on that Do you feel on balance it 's net positive or negative for the industry,5,61,1,0.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.947323035,22.94,3290.1579,5,0.35804609,0.20702,2007-Aug-07,CHD
Understood really appreciate that color With these big number that you 're talking about with the vertical program understanding that just planning on drilling the {CARDINAL} Atoka wells {DATE} is there any horizon beyond the Atoka that might be prospective for a test {DATE},2,44,1,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,1.645627929,22.94,179102.0225,6,0.178910242,1.50956,2007-Aug-07,CSCO
Okay Then just switching over to transmission you had mentioned a lot of potential growth As you think about the financing and structuring of that do you think much about different options in terms of how to finance that Some folks of thought about a pure play transmission approach Or is it something we should just assume would very likely just continue to be funded sort of organically within FirstEnergy,5,70,1,0.0,0.0,0.014285714285714285,0.0,0.0,1.341639818,22.94,4523.34204,5,0.205919381,3.17543,2007-Aug-07,IFF
Thanks Good {TIME} So just reviewing your commentary earlier on how we think about equity And if I look at page {CARDINAL} I look at the different line items what 's been previously incurred versus estimated for {DATE} versus estimated for future periods And then I look at page I believe it was page {CARDINAL} and I use the equity factors That should get me to what the equity needs are in {DATE} and beyond Correct,8,76,1,0.0,0.0,0.013157894736842105,0.013157894736842105,0.0,1.341639818,22.94,4523.34204,5,0.205919381,3.17543,2007-Aug-07,IFF
Great thank you And then again on the TRV I do n't know if this is a question you could ask When we look at what that marginal rate could potentially be is there any type of range you can give on that Whether it 's a {PERCENT} statutory rate or whether it could end up being different by the time you get out and get this transaction done,4,69,1,0.0,0.043478260869565216,0.043478260869565216,0.014492753623188406,0.014492753623188406,1.341639818,22.94,4523.34204,5,0.205919381,3.17543,2007-Aug-07,IFF
But as it relates to CCP and the skilled nursing deals that would be I imagine the higher end of that range so {PERCENT} Is that the range that you guys are thinking about for new deals,2,37,1,0.0,0.0,0.0,0.0,0.0,1.904811715,22.94,19100.9611,8,0.611747999,2.68328,2007-Aug-07,FE
So would it surprise you if they got interested in real estate in the future or have those conversations not happened,1,21,1,0.0,0.0,0.0,0.0,0.0,1.904811715,22.94,19100.9611,8,0.611747999,2.68328,2007-Aug-07,FE
Okay And then that {MONEY} authorization given the magnitude of that potential buyback it appears that signals a strong degree of confidence in your overall reserve position,2,27,1,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,1.537188038,22.94,22544.334,8,0.7972217970000001,1.99673,2007-Aug-07,DUK
Good {TIME} Keith could you just give a perspective perhaps on your maybe {CARDINAL} or {CARDINAL} best growing end markets in {DATE} I mean for instance how did auto hold up And oil and gas was presumably your better market but just {CARDINAL} best markets,4,45,1,0.044444444444444446,0.06666666666666667,0.08888888888888889,0.08888888888888889,0.0,0.988815093,21.45,26594.56272,9,0.308884686,1.00397,2007-Aug-09,CAH
Hi You guys talked about making some smaller changes to your marketing expenditures What are you thinking about that on a seasonal basis Would it still make sense to ramp up marketing a little bit more in peak seasonal time periods,4,41,1,0.0,0.0,0.0,0.0,0.0,1.585005843,28.3,20021.7744,9,0.193469016,1.11699,2007-Aug-13,SYY
